"date","likes"
2017-10-18 17:12:00.000,11
2017-10-18 18:12:00.000,25
2017-10-18 19:12:00.000,46
2017-10-18 20:15:00.000,36
2017-10-18 21:15:00.000,19
2017-10-19 10:08:00.000,35
2017-10-19 11:08:00.000,22
2017-10-19 12:14:41.000,2564
2017-10-19 12:15:00.000,17
2017-10-19 13:08:00.000,29
2017-10-19 14:08:00.000,24
2017-10-19 15:15:00.000,65
2017-10-19 16:08:00.000,22
2017-10-19 17:08:00.000,22
2017-10-19 18:25:00.000,35
2017-10-19 20:08:00.000,31
2017-10-19 23:13:04.000,43
2017-10-20 10:15:00.000,95
2017-10-20 12:15:00.000,37
2017-10-20 13:08:00.000,67
2017-10-20 14:15:00.000,24
2017-10-20 15:12:00.000,59
2017-10-20 16:15:00.000,16
2017-10-20 17:20:00.000,88
2017-10-20 19:02:02.000,22
2017-10-20 20:16:00.000,37
2017-10-21 10:08:00.000,20
2017-10-21 12:11:00.000,48
2017-10-21 13:15:00.000,111
2017-10-21 14:17:00.000,20
2017-10-21 15:08:00.000,66
2017-10-21 16:11:00.000,35
2017-10-21 17:11:00.000,62
2017-10-21 18:11:00.000,133
2017-10-21 19:16:00.000,33
2017-10-21 20:16:00.000,27
2017-10-22 10:11:00.000,13
2017-10-22 12:16:00.000,26
2017-10-22 13:16:00.000,25
2017-10-22 14:16:00.000,11
2017-10-22 15:16:00.000,55
2017-10-22 16:16:00.000,71
2017-10-22 17:21:00.000,31
2017-10-22 18:46:00.000,20
2017-10-22 20:16:00.000,762
2017-10-23 10:02:01.000,60
2017-10-23 12:09:00.000,26
2017-10-23 13:16:00.000,18
2017-10-23 14:07:00.000,13
2017-10-23 15:07:00.000,29
2017-10-23 16:20:00.000,36
2017-10-23 17:03:00.000,263
2017-10-23 18:18:00.000,27
2017-10-23 19:18:00.000,113
2017-10-23 20:30:02.000,23
2017-10-24 09:41:42.000,66
2017-10-24 10:40:00.000,42
2017-10-24 12:02:01.000,42
2017-10-24 13:02:01.000,18
2017-10-24 14:02:02.000,6
2017-10-24 15:07:00.000,19
2017-10-24 16:07:00.000,14
2017-10-24 17:02:01.000,34
2017-10-24 19:07:00.000,46
2017-10-24 20:07:00.000,68
2017-10-24 20:35:00.000,16
2017-10-25 10:13:00.000,28
2017-10-25 11:01:00.000,19
2017-10-25 12:13:00.000,156
2017-10-25 13:01:00.000,15
2017-10-25 14:01:00.000,16
2017-10-25 15:01:00.000,60
2017-10-25 16:01:00.000,23
2017-10-25 17:01:00.000,18
2017-10-25 19:01:00.000,16
2017-10-25 20:14:00.000,37
2017-10-26 10:13:00.000,24
2017-10-26 11:14:00.000,17
2017-10-26 12:14:00.000,41
2017-10-26 13:13:00.000,20
2017-10-26 14:14:00.000,1098
2017-10-26 15:14:00.000,42
2017-10-26 16:13:00.000,361
2017-10-26 17:14:00.000,234
2017-10-26 18:13:00.000,30
2017-10-26 20:13:00.000,17
2017-10-27 10:04:00.000,30
2017-10-27 11:01:00.000,51
2017-10-27 12:13:00.000,16
2017-10-27 13:13:00.000,45
2017-10-27 14:04:00.000,15
2017-10-27 15:04:00.000,13
2017-10-27 16:04:00.000,28
2017-10-27 18:13:00.000,24
2017-10-27 19:01:00.000,20
2017-10-27 20:13:00.000,34
2017-10-28 10:11:00.000,33
2017-10-28 11:07:00.000,65
2017-10-28 12:01:00.000,114
2017-10-28 13:13:00.000,16
2017-10-28 14:01:00.000,530
2017-10-28 15:07:00.000,21
2017-10-28 17:07:00.000,23
2017-10-28 20:18:00.000,40
2017-10-29 10:11:00.000,267
2017-10-29 11:11:00.000,34
2017-10-29 12:11:00.000,16
2017-10-29 13:11:00.000,18
2017-10-29 14:04:00.000,35
2017-10-29 15:04:00.000,16
2017-10-29 16:01:00.000,16
2017-10-29 17:30:03.000,361
2017-10-29 19:04:00.000,23
2017-10-29 20:11:00.000,36
2017-10-30 10:04:00.000,56
2017-10-30 11:12:00.000,23
2017-10-30 12:19:00.000,103
2017-10-30 12:30:02.000,13
2017-10-30 14:01:00.000,16
2017-10-30 15:13:00.000,48
2017-10-30 16:07:00.000,41
2017-10-30 17:13:00.000,31
2017-10-30 18:18:00.000,38
2017-10-30 19:18:00.000,14
2017-10-30 20:21:00.000,370
2017-10-30 23:25:00.000,71
2017-10-31 10:14:00.000,22
2017-10-31 11:14:00.000,90
2017-10-31 12:14:00.000,204
2017-10-31 13:14:00.000,19
2017-10-31 14:25:00.000,20
2017-10-31 15:19:00.000,67
2017-10-31 15:56:26.000,21
2017-10-31 16:23:00.000,44
2017-10-31 17:39:00.000,145
2017-10-31 19:01:00.000,29
2017-10-31 20:21:00.000,37
2017-11-01 10:02:01.000,57
2017-11-01 11:02:02.000,51
2017-11-01 12:02:00.000,12
2017-11-01 13:02:00.000,22
2017-11-01 14:18:00.000,34
2017-11-01 15:01:00.000,17
2017-11-01 16:03:00.000,17
2017-11-01 17:01:00.000,38
2017-11-01 19:01:00.000,30
2017-11-01 20:01:00.000,45
2017-11-02 10:01:00.000,40
2017-11-02 11:01:00.000,37
2017-11-02 12:01:00.000,11
2017-11-02 13:30:03.000,38
2017-11-02 15:01:00.000,14
2017-11-02 16:01:00.000,18
2017-11-02 17:01:00.000,18
2017-11-02 18:01:00.000,25
2017-11-02 19:11:00.000,18
2017-11-02 20:11:00.000,33
2017-11-03 10:12:00.000,90
2017-11-03 11:12:00.000,39
2017-11-03 12:03:00.000,10
2017-11-03 13:30:03.000,24
2017-11-03 15:11:00.000,26
2017-11-03 16:12:00.000,215
2017-11-03 17:03:00.000,12
2017-11-03 18:01:00.000,34
2017-11-03 19:03:00.000,31
2017-11-03 20:15:00.000,19
2017-11-04 10:15:00.000,27
2017-11-04 11:02:01.000,36
2017-11-04 12:02:01.000,32
2017-11-04 13:28:00.000,72
2017-11-04 15:03:00.000,32
2017-11-04 16:02:00.000,24
2017-11-04 17:02:00.000,17
2017-11-04 18:02:02.000,18
2017-11-04 19:02:00.000,18
2017-11-04 20:14:00.000,51
2017-11-05 10:02:00.000,28
2017-11-05 11:02:00.000,59
2017-11-05 12:03:00.000,412
2017-11-05 13:32:00.000,40
2017-11-05 15:02:00.000,37
2017-11-05 16:02:00.000,31
2017-11-05 17:02:01.000,8
2017-11-05 18:02:00.000,36
2017-11-05 19:15:00.000,66
2017-11-05 20:20:00.000,16
2017-11-06 10:00:10.000,516
2017-11-06 11:00:09.000,43
2017-11-06 12:24:00.000,50
2017-11-06 13:25:00.000,10
2017-11-06 15:02:00.000,25
2017-11-06 16:00:13.000,61
2017-11-06 17:00:11.000,7
2017-11-06 18:02:00.000,44
2017-11-06 19:01:00.000,18
2017-11-06 20:11:00.000,33
2017-11-07 10:07:00.000,53
2017-11-07 11:14:00.000,29
2017-11-07 12:07:00.000,30
2017-11-07 13:07:00.000,999
2017-11-07 14:07:00.000,21
2017-11-07 15:30:03.000,108
2017-11-07 17:07:00.000,32
2017-11-07 18:30:03.000,47
2017-11-07 20:14:00.000,168
2017-11-08 10:01:00.000,19
2017-11-08 11:01:00.000,16
2017-11-08 12:01:00.000,20
2017-11-08 14:07:00.000,33
2017-11-08 15:02:01.000,15
2017-11-08 16:07:00.000,34
2017-11-08 17:02:00.000,65
2017-11-08 18:02:00.000,19
2017-11-08 19:07:00.000,81
2017-11-08 20:17:00.000,22
2017-11-09 10:03:00.000,8
2017-11-09 11:03:00.000,37
2017-11-09 12:03:00.000,549
2017-11-09 13:21:00.000,79
2017-11-09 14:03:00.000,56
2017-11-09 15:03:00.000,44
2017-11-09 16:01:00.000,13
2017-11-09 17:21:00.000,31
2017-11-09 19:03:00.000,10
2017-11-09 20:03:00.000,31
2017-11-10 10:10:00.000,70
2017-11-10 11:10:00.000,22
2017-11-10 12:00:04.000,15
2017-11-10 13:30:04.000,28
2017-11-10 15:00:12.000,19
2017-11-10 15:03:01.000,12
2017-11-10 16:01:00.000,14
2017-11-10 17:00:12.000,29
2017-11-10 19:00:03.000,66
2017-11-10 20:03:00.000,10
2017-11-11 10:13:00.000,133
2017-11-11 11:05:00.000,159
2017-11-11 12:03:00.000,28
2017-11-11 13:21:00.000,28
2017-11-11 15:03:00.000,5
2017-11-11 16:03:00.000,23
2017-11-11 17:03:00.000,38
2017-11-11 18:03:00.000,23
2017-11-11 19:03:00.000,28
2017-11-11 20:03:00.000,111
2017-11-12 10:12:00.000,251
2017-11-12 11:01:00.000,20
2017-11-12 12:03:00.000,65
2017-11-12 13:26:00.000,20
2017-11-12 15:03:00.000,39
2017-11-12 16:03:00.000,42
2017-11-12 17:03:00.000,16
2017-11-12 18:03:00.000,43
2017-11-12 19:12:00.000,14
2017-11-12 20:12:00.000,33
2017-11-13 09:45:00.000,24
2017-11-13 11:03:00.000,17
2017-11-13 12:03:00.000,11
2017-11-13 13:36:00.000,9
2017-11-13 15:12:00.000,101
2017-11-13 16:03:00.000,26
2017-11-13 17:03:00.000,19
2017-11-13 18:03:00.000,20
2017-11-13 19:02:00.000,21
2017-11-13 20:07:00.000,71
2017-11-13 21:05:02.000,31
2017-11-14 10:05:00.000,10
2017-11-14 11:07:00.000,73
2017-11-14 12:09:00.000,23
2017-11-14 13:25:00.000,18
2017-11-14 15:07:00.000,16
2017-11-14 16:07:00.000,17
2017-11-14 17:02:00.000,39
2017-11-14 18:07:00.000,30
2017-11-14 19:09:00.000,30
2017-11-14 20:13:00.000,26
2017-11-15 10:13:00.000,16
2017-11-15 11:02:03.000,10
2017-11-15 12:13:00.000,63
2017-11-15 13:26:00.000,132
2017-11-15 15:13:00.000,112
2017-11-15 16:01:00.000,29
2017-11-15 17:10:00.000,19
2017-11-15 18:03:01.000,8
2017-11-15 19:13:00.000,37
2017-11-15 20:02:01.000,36
2017-11-15 21:20:00.000,24
2017-11-16 10:01:00.000,59
2017-11-16 11:01:00.000,18
2017-11-16 11:50:00.000,28
2017-11-16 13:26:00.000,21
2017-11-16 15:01:00.000,16
2017-11-16 16:02:02.000,12
2017-11-16 17:01:00.000,28
2017-11-16 18:02:00.000,60
2017-11-16 19:05:00.000,54
2017-11-16 20:05:00.000,13
2017-11-17 10:01:00.000,9
2017-11-17 11:01:00.000,43
2017-11-17 12:01:00.000,34
2017-11-17 13:28:00.000,21
2017-11-17 15:01:00.000,13
2017-11-17 16:08:15.000,20
2017-11-17 16:10:00.000,7
2017-11-17 17:05:00.000,36
2017-11-17 18:10:00.000,18
2017-11-17 19:01:00.000,18
2017-11-17 20:10:00.000,54
2017-11-18 10:10:00.000,46
2017-11-18 11:10:00.000,17
2017-11-18 12:09:00.000,86
2017-11-18 13:30:00.000,15
2017-11-18 15:10:00.000,29
2017-11-18 16:04:00.000,21
2017-11-18 17:04:00.000,23
2017-11-18 18:04:00.000,43
2017-11-18 19:10:00.000,20
2017-11-18 20:10:00.000,55
2017-11-19 10:06:00.000,226
2017-11-19 11:06:00.000,25
2017-11-19 12:06:00.000,129
2017-11-19 13:30:02.000,315
2017-11-19 15:06:00.000,14
2017-11-19 16:06:00.000,10
2017-11-19 17:00:10.000,14
2017-11-19 18:06:00.000,16
2017-11-19 19:06:00.000,22
2017-11-19 20:06:00.000,20
2017-11-20 10:17:00.000,22
2017-11-20 11:06:00.000,191
2017-11-20 12:10:00.000,55
2017-11-20 13:27:00.000,16
2017-11-20 15:06:00.000,15
2017-11-20 16:06:00.000,87
2017-11-20 17:17:00.000,13
2017-11-20 18:08:00.000,78
2017-11-20 19:10:00.000,25
2017-11-20 20:27:00.000,58
2017-11-21 10:01:00.000,28
2017-11-21 12:08:00.000,99
2017-11-21 13:25:00.000,660
2017-11-21 15:02:03.000,16
2017-11-21 17:03:00.000,22
2017-11-21 20:03:00.000,23
2017-11-21 23:13:31.000,90
2017-11-22 00:41:19.000,75
2017-11-22 01:30:00.000,282
2017-11-22 01:59:40.000,319
2017-11-22 03:00:02.000,229
2017-11-22 04:00:02.000,382
2017-11-22 05:00:03.000,111
2017-11-22 10:00:09.000,22
2017-11-22 12:00:03.000,16
2017-11-22 14:00:14.000,21
2017-11-22 15:04:00.000,28
2017-11-22 17:00:02.000,42
2017-11-22 18:00:15.000,56
2017-11-22 19:00:12.000,168
2017-11-22 20:00:03.000,57
2017-11-22 21:00:06.000,27
2017-11-23 10:00:03.000,641
2017-11-23 12:00:03.000,81
2017-11-23 13:30:04.000,95
2017-11-23 15:00:04.000,119
2017-11-23 17:00:02.000,21
2017-11-23 18:00:12.000,40
2017-11-23 19:00:11.000,10
2017-11-23 20:00:02.000,11
2017-11-23 21:00:10.000,21
2017-11-24 01:00:02.000,41
2017-11-24 03:00:02.000,31
2017-11-24 09:30:02.000,15
2017-11-24 10:00:11.000,133
2017-11-24 12:00:09.000,33
2017-11-24 13:24:00.000,67
2017-11-24 15:00:12.000,30
2017-11-24 16:55:03.000,73
2017-11-24 17:37:00.000,351
2017-11-24 20:02:00.000,19
2017-11-24 23:00:04.000,18
2017-11-25 01:00:00.000,25
2017-11-25 04:00:02.000,33
2017-11-25 06:00:04.000,25
2017-11-25 09:00:09.000,72
2017-11-25 10:00:11.000,50
2017-11-25 12:00:09.000,55
2017-11-25 13:30:02.000,121
2017-11-25 15:00:09.000,91
2017-11-25 17:00:10.000,11
2017-11-25 20:00:08.000,29
2017-11-26 03:00:02.000,15
2017-11-26 05:00:02.000,28
2017-11-26 07:00:04.000,38
2017-11-26 10:00:09.000,32
2017-11-26 12:00:05.000,82
2017-11-26 13:30:00.000,64
2017-11-26 15:00:05.000,43
2017-11-26 17:00:07.000,37
2017-11-26 20:00:09.000,38
2017-11-27 10:05:02.000,18
2017-11-27 12:05:00.000,66
2017-11-27 13:30:02.000,24
2017-11-27 15:05:00.000,28
2017-11-27 15:10:01.000,17
2017-11-27 17:02:01.000,25
2017-11-27 20:02:00.000,61
2017-11-28 10:02:00.000,20
2017-11-28 12:02:02.000,75
2017-11-28 15:02:00.000,24
2017-11-28 17:02:03.000,68
2017-11-28 19:02:00.000,15
2017-11-28 20:02:01.000,38
2017-11-28 21:07:59.000,48
2017-11-29 08:00:05.000,134
2017-11-29 10:04:00.000,101
2017-11-29 12:02:00.000,43
2017-11-29 13:00:12.000,53
2017-11-29 14:00:07.000,32
2017-11-29 15:00:03.000,35
2017-11-29 17:00:03.000,22
2017-11-29 19:00:12.000,27
2017-11-29 20:00:02.000,19
2017-11-29 21:00:09.000,17
2017-11-29 21:30:03.000,30
2017-11-29 23:00:04.000,80
2017-11-30 10:00:11.000,105
2017-11-30 11:00:07.000,16
2017-11-30 12:00:10.000,78
2017-11-30 13:26:00.000,13
2017-11-30 14:29:57.000,506
2017-11-30 15:00:02.000,32
2017-11-30 17:00:02.000,33
2017-11-30 18:00:05.000,115
2017-11-30 19:00:10.000,23
2017-11-30 20:01:00.000,11
2017-11-30 21:00:06.000,17
2017-11-30 23:00:03.000,21
2017-12-01 10:00:10.000,15
2017-12-01 12:00:07.000,27
2017-12-01 14:00:13.000,40
2017-12-01 16:00:14.000,21
2017-12-01 19:00:13.000,57
2017-12-01 22:00:08.000,23
2017-12-02 10:00:11.000,15
2017-12-02 12:00:11.000,18
2017-12-02 14:00:09.000,41
2017-12-02 15:00:06.000,28
2017-12-02 18:00:10.000,31
2017-12-03 10:00:10.000,25
2017-12-03 12:00:06.000,68
2017-12-03 15:00:06.000,26
2017-12-03 17:00:03.000,32
2017-12-03 20:00:09.000,23
2017-12-04 12:00:06.000,56
2017-12-04 13:00:11.000,71
2017-12-04 14:00:13.000,24
2017-12-04 16:00:14.000,35
2017-12-04 17:00:10.000,22
2017-12-04 19:00:10.000,8
2017-12-04 20:00:14.000,23
2017-12-05 09:00:03.000,46
2017-12-05 09:30:00.000,64
2017-12-05 12:30:03.000,23
2017-12-05 15:00:11.000,29
2017-12-05 16:00:11.000,34
2017-12-05 19:00:10.000,21
2017-12-06 09:00:09.000,26
2017-12-06 12:00:10.000,16
2017-12-06 13:00:02.000,49
2017-12-06 17:00:10.000,60
2017-12-06 18:00:11.000,10
2017-12-06 19:00:02.000,76
2017-12-06 21:00:11.000,29
2017-12-07 03:00:02.000,114
2017-12-07 13:00:13.000,14
2017-12-07 19:00:14.000,36
2017-12-07 20:00:03.000,29
2017-12-07 23:00:04.000,40
2017-12-08 04:00:03.000,13
2017-12-08 13:00:01.000,48
2017-12-08 16:00:03.000,21
2017-12-08 17:00:02.000,94
2017-12-08 18:00:19.000,26
2017-12-08 23:00:01.000,17
2017-12-09 05:00:00.000,14
2017-12-09 12:00:13.000,21
2017-12-09 13:00:09.000,14
2017-12-09 15:00:00.000,144
2017-12-09 17:00:13.000,27
2017-12-09 20:00:03.000,41
2017-12-10 03:00:02.000,52
2017-12-10 14:00:09.000,27
2017-12-10 15:00:07.000,108
2017-12-10 16:00:08.000,13
2017-12-10 18:00:15.000,25
2017-12-11 11:00:13.000,20
2017-12-11 13:19:07.000,30
2017-12-11 14:30:02.000,34
2017-12-11 16:30:02.000,10
2017-12-11 17:30:02.000,31
2017-12-11 20:52:50.000,78
2017-12-12 00:01:00.000,27
2017-12-12 03:00:00.000,13
2017-12-12 09:00:07.000,27
2017-12-12 10:00:11.000,18
2017-12-12 12:00:09.000,32
2017-12-12 17:00:10.000,58
2017-12-12 23:00:02.000,27
2017-12-13 03:00:00.000,22
2017-12-13 10:00:05.000,19
2017-12-13 15:00:13.000,10
2017-12-13 18:00:05.000,23
2017-12-13 19:00:03.000,30
2017-12-13 23:00:02.000,231
2017-12-14 00:00:04.000,99
2017-12-14 00:30:00.000,102
2017-12-14 01:00:02.000,91
2017-12-14 01:48:31.000,97
2017-12-14 02:00:01.000,73
2017-12-14 02:30:00.000,115
2017-12-14 03:00:02.000,197
2017-12-14 09:00:04.000,19
2017-12-14 13:00:15.000,23
2017-12-14 16:00:04.000,14
2017-12-14 16:30:00.000,14
2017-12-14 19:16:44.000,34
2017-12-14 20:00:13.000,83
2017-12-14 22:47:30.000,43
2017-12-15 03:00:02.000,16
2017-12-15 08:00:10.000,94
2017-12-15 09:30:03.000,23
2017-12-15 13:00:15.000,58
2017-12-15 16:00:05.000,27
2017-12-15 18:00:04.000,23
2017-12-16 03:00:02.000,43
2017-12-16 10:00:06.000,34
2017-12-16 15:00:13.000,123
2017-12-16 20:00:11.000,22
2017-12-16 21:00:08.000,16
2017-12-16 22:00:07.000,24
2017-12-17 10:00:11.000,19
2017-12-17 13:00:10.000,19
2017-12-17 14:00:09.000,31
2017-12-17 15:00:08.000,39
2017-12-17 18:00:03.000,30
2017-12-17 20:00:03.000,34
2017-12-18 05:00:02.000,20
2017-12-18 09:30:00.000,24
2017-12-18 13:30:04.000,16
2017-12-18 18:30:03.000,68
2017-12-18 19:00:00.000,20
2017-12-18 21:58:16.000,58
2017-12-19 06:00:04.000,26
2017-12-19 10:10:04.000,49
2017-12-19 15:00:06.000,13
2017-12-19 16:00:12.000,9
2017-12-19 19:00:08.000,29
2017-12-19 20:00:12.000,28
2017-12-20 04:00:00.000,23
2017-12-20 09:30:01.000,33
2017-12-20 12:00:13.000,15
2017-12-20 13:00:04.000,27
2017-12-20 16:00:13.000,78
2017-12-20 16:58:34.000,46
2017-12-20 20:00:16.000,24
2017-12-20 22:30:00.000,9
2017-12-21 06:00:04.000,11
2017-12-21 09:00:10.000,15
2017-12-21 13:00:02.000,25
2017-12-21 15:40:17.000,23
2017-12-21 17:30:03.000,27
2017-12-21 18:00:04.000,22
2017-12-21 20:00:13.000,16
2017-12-21 21:35:56.000,74
2017-12-22 00:07:00.000,38
2017-12-22 10:00:05.000,40
2017-12-22 13:00:13.000,25
2017-12-22 19:00:14.000,42
2017-12-22 20:00:04.000,21
2017-12-22 21:00:02.000,21
2017-12-23 10:05:00.000,30
2017-12-23 12:05:00.000,12
2017-12-23 14:05:00.000,22
2017-12-23 16:05:00.000,54
2017-12-23 20:05:01.000,23
2017-12-24 05:05:00.000,27
2017-12-24 10:05:00.000,148
2017-12-24 12:05:00.000,34
2017-12-24 15:05:01.000,51
2017-12-24 17:05:00.000,37
2017-12-24 20:05:01.000,25
2017-12-24 23:05:00.000,50
2017-12-25 03:05:00.000,24
2017-12-25 09:35:00.000,197
2017-12-25 10:05:00.000,39
2017-12-25 12:05:00.000,34
2017-12-25 14:05:00.000,37
2017-12-25 17:05:00.000,30
2017-12-25 20:05:00.000,50
2017-12-26 10:05:00.000,73
2017-12-26 12:05:00.000,35
2017-12-26 13:05:00.000,38
2017-12-26 17:05:00.000,39
2017-12-26 20:05:00.000,21
2017-12-27 10:05:00.000,24
2017-12-27 12:05:00.000,26
2017-12-27 13:05:00.000,30
2017-12-27 14:05:00.000,19
2017-12-27 17:05:00.000,37
2017-12-27 20:05:00.000,23
2017-12-28 02:05:00.000,787
2017-12-28 03:05:00.000,13
2017-12-28 10:05:00.000,27
2017-12-28 12:05:00.000,22
2017-12-28 13:05:00.000,24
2017-12-28 17:05:00.000,15
2017-12-28 20:05:00.000,26
2017-12-29 00:05:00.000,22
2017-12-29 10:05:00.000,10
2017-12-29 12:05:00.000,52
2017-12-29 13:05:00.000,18
2017-12-29 17:05:00.000,18
2017-12-29 20:05:00.000,37
2017-12-29 22:05:00.000,29
2017-12-30 00:01:00.000,38
2017-12-30 03:05:00.000,36
2017-12-30 05:05:00.000,83
2017-12-30 12:05:00.000,26
2017-12-31 10:05:00.000,39
2017-12-31 12:05:00.000,81
2017-12-31 13:05:00.000,20
2017-12-31 16:05:00.000,386
2017-12-31 17:05:00.000,48
2017-12-31 21:05:00.000,40
2017-12-31 22:00:06.000,41
2017-12-31 23:35:00.000,756
2017-12-31 23:56:57.000,166
2018-01-01 12:01:39.000,501
2018-01-01 15:05:00.000,934
2018-01-02 16:05:00.000,35
2018-01-03 13:05:00.000,54
2018-01-04 13:05:00.000,334
2018-01-04 14:05:00.000,54
2018-01-04 17:05:00.000,70
2018-01-05 14:05:00.000,41
2018-01-06 05:35:00.000,49
2018-01-07 15:05:00.000,59
2018-01-08 16:05:00.000,74
2018-01-09 09:00:00.000,306
2018-01-09 10:05:00.000,25
2018-01-09 12:05:00.000,49
2018-01-09 13:05:02.000,134
2018-01-09 14:05:00.000,51
2018-01-09 16:05:00.000,46
2018-01-09 17:05:01.000,28
2018-01-09 18:05:00.000,7
2018-01-09 18:19:26.000,93
2018-01-09 21:05:00.000,10
2018-01-09 23:05:00.000,16
2018-01-10 05:05:00.000,32
2018-01-10 10:05:00.000,21
2018-01-10 12:05:00.000,18
2018-01-10 14:05:00.000,17
2018-01-10 18:05:02.000,30
2018-01-10 20:05:02.000,21
2018-01-10 22:05:00.000,18
2018-01-10 23:05:00.000,19
2018-01-11 01:05:00.000,33
2018-01-11 12:05:02.000,16
2018-01-11 14:05:00.000,18
2018-01-11 15:05:00.000,19
2018-01-11 16:05:00.000,9
2018-01-11 17:05:00.000,77
2018-01-11 19:05:00.000,42
2018-01-12 03:05:00.000,21
2018-01-12 10:05:00.000,30
2018-01-12 12:05:00.000,38
2018-01-12 14:05:00.000,18
2018-01-12 16:05:00.000,23
2018-01-12 18:05:00.000,35
2018-01-12 20:05:00.000,27
2018-01-13 00:05:01.000,18
2018-01-13 10:05:00.000,13
2018-01-13 12:05:01.000,24
2018-01-13 14:05:00.000,30
2018-01-13 16:05:00.000,25
2018-01-13 17:05:00.000,43
2018-01-13 20:05:01.000,54
2018-01-14 12:05:00.000,99
2018-01-14 14:05:00.000,21
2018-01-14 16:05:00.000,18
2018-01-14 17:05:00.000,28
2018-01-14 18:05:00.000,48
2018-01-15 05:05:00.000,17
2018-01-15 10:05:00.000,38
2018-01-15 12:05:00.000,18
2018-01-15 14:05:00.000,20
2018-01-15 15:42:15.000,607
2018-01-15 16:05:00.000,16
2018-01-15 18:05:02.000,55
2018-01-15 20:05:01.000,11
2018-01-16 01:05:00.000,10
2018-01-16 03:05:00.000,11
2018-01-16 10:05:00.000,25
2018-01-16 12:05:01.000,37
2018-01-16 14:05:00.000,20
2018-01-16 18:05:01.000,25
2018-01-16 19:05:00.000,29
2018-01-16 20:05:01.000,88
2018-01-16 22:05:00.000,26
2018-01-17 02:05:00.000,31
2018-01-17 07:05:00.000,20
2018-01-17 10:05:01.000,17
2018-01-17 12:05:01.000,20
2018-01-17 14:05:01.000,13
2018-01-17 16:05:02.000,12
2018-01-17 18:05:00.000,35
2018-01-17 20:05:00.000,36
2018-01-17 22:05:00.000,9
2018-01-18 08:05:00.000,15
2018-01-18 10:05:00.000,19
2018-01-18 12:05:00.000,21
2018-01-18 14:05:01.000,72
2018-01-18 16:05:02.000,11
2018-01-18 17:05:00.000,21
2018-01-18 20:05:00.000,20
2018-01-18 22:05:00.000,12
2018-01-19 03:05:00.000,18
2018-01-19 04:05:00.000,65
2018-01-19 10:05:00.000,20
2018-01-19 11:05:02.000,28
2018-01-19 12:05:00.000,10
2018-01-19 14:05:00.000,50
2018-01-19 18:05:01.000,21
2018-01-19 20:05:01.000,103
2018-01-20 05:05:00.000,58
2018-01-20 10:05:00.000,30
2018-01-20 12:05:00.000,28
2018-01-20 14:05:00.000,36
2018-01-20 16:05:00.000,14
2018-01-20 18:05:02.000,16
2018-01-20 21:05:00.000,54
2018-01-21 05:05:00.000,38
2018-01-21 10:05:00.000,30
2018-01-21 12:05:01.000,53
2018-01-21 18:05:00.000,41
2018-01-21 20:05:01.000,61
2018-01-21 22:05:00.000,16
2018-01-22 03:05:00.000,17
2018-01-22 06:05:00.000,16
2018-01-22 09:05:01.000,15
2018-01-22 12:05:00.000,56
2018-01-22 14:05:01.000,17
2018-01-22 16:05:01.000,56
2018-01-22 20:05:00.000,25
2018-01-22 22:05:00.000,36
2018-01-23 07:05:00.000,30
2018-01-23 10:05:00.000,36
2018-01-23 12:05:00.000,36
2018-01-23 14:05:01.000,13
2018-01-23 16:05:00.000,13
2018-01-23 18:05:00.000,25
2018-01-23 20:05:00.000,27
2018-01-23 22:05:00.000,16
2018-01-24 00:05:00.000,39
2018-01-24 10:05:00.000,37
2018-01-24 12:05:00.000,26
2018-01-24 14:05:02.000,26
2018-01-24 16:05:00.000,37
2018-01-24 16:53:00.000,13
2018-01-24 18:05:02.000,21
2018-01-24 20:05:00.000,35
2018-01-24 22:05:00.000,87
2018-01-25 03:05:00.000,29
2018-01-25 05:05:00.000,23
2018-01-25 10:05:01.000,14
2018-01-25 12:05:01.000,39
2018-01-25 16:05:02.000,15
2018-01-25 18:05:02.000,29
2018-01-25 18:53:10.000,43
2018-01-25 20:55:47.000,63
2018-01-26 05:05:00.000,17
2018-01-26 10:05:00.000,47
2018-01-26 12:05:00.000,25
2018-01-26 14:05:00.000,18
2018-01-26 18:05:00.000,37
2018-01-26 20:05:01.000,51
2018-01-26 22:05:00.000,32
2018-01-27 07:05:00.000,27
2018-01-27 10:05:01.000,47
2018-01-27 12:05:00.000,37
2018-01-27 14:00:07.000,52
2018-01-27 16:05:00.000,29
2018-01-27 18:05:00.000,18
2018-01-28 05:05:00.000,11
2018-01-28 10:05:00.000,43
2018-01-28 12:05:01.000,23
2018-01-28 14:05:00.000,26
2018-01-28 16:05:00.000,19
2018-01-28 17:05:00.000,48
2018-01-29 05:05:00.000,46
2018-01-29 10:05:00.000,108
2018-01-29 12:05:01.000,18
2018-01-29 14:05:02.000,41
2018-01-29 16:05:00.000,22
2018-01-29 18:05:02.000,19
2018-01-29 20:05:02.000,57
2018-01-29 22:05:00.000,29
2018-01-30 03:05:00.000,35
2018-01-30 10:05:00.000,73
2018-01-30 12:05:00.000,13
2018-01-30 14:04:01.000,29
2018-01-30 16:05:00.000,21
2018-01-30 18:05:00.000,31
2018-01-30 20:04:00.000,26
2018-01-30 22:05:00.000,33
2018-01-31 10:05:00.000,29
2018-01-31 12:05:00.000,21
2018-01-31 14:05:01.000,26
2018-01-31 16:05:00.000,15
2018-01-31 18:05:00.000,15
2018-01-31 20:05:01.000,61
